"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900928 ,1990-09-28,041741 ,CME ,00 ,041 ,    41794,  14466,   4187,      0,  11487,  31466,  25953,  35653,  15841,   6141,    34528,  13204,   3242,      0,   8401,  26459,  21605,  29701,  12923,   4827,     7266,   1262,    945,      0,   3086,   5007,   4348,   5952,   2918,   1314,     6084,   5354,    925,   -450,  -1196,   4828,   3708,   5303,   2376,    781,  100.0,   34.6,   10.0,    0.0,   27.5,   75.3,   62.1,   85.3,   37.9,   14.7,  100.0,   38.2,    9.4,    0.0,   24.3,   76.6,   62.6,   86.0,   37.4,   14.0,  100.0,   17.4,   13.0,    0.0,   42.5,   68.9,   59.8,   81.9,   40.2,   18.1,    122,     44,      6,      0,     34,     45,     78,     51,    112,     40,      4,      0,     29,     43,     69,     47,     28,      6,      3,      0,     10,     11,     16,     14,    16.3,    28.7,    26.0,    46.6,    16.3,    26.6,    25.4,    44.4,    19.6,    27.4,    28.1,    44.0,    19.6,    26.5,    27.8,    42.2,    37.2,    49.3,    48.5,    69.2,    36.9,    45.3,    46.4,    65.2,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900914 ,1990-09-14,041741 ,CME ,00 ,041 ,    35710,   9112,   3262,    450,  12683,  26638,  22245,  30350,  13465,   5360,    31337,   8908,   2902,    350,  10628,  23568,  19886,  26820,  11451,   4517,     4373,    304,    460,      0,   2055,   3070,   2359,   3530,   2014,    843,     1480,   2084,    471,    -32,    855,   1905,   2907,   2344,  -1427,   -864,  100.0,   25.5,    9.1,    1.3,   35.5,   74.6,   62.3,   85.0,   37.7,   15.0,  100.0,   28.4,    9.3,    1.1,   33.9,   75.2,   63.5,   85.6,   36.5,   14.4,  100.0,    7.0,   10.5,    0.0,   47.0,   70.2,   53.9,   80.7,   46.1,   19.3,    113,     31,      8,      3,     34,     51,     65,     60,    112,     30,      9,      2,     28,     51,     58,     60,     16,      2,      1,      0,      9,      6,     11,      7,    15.7,    29.9,    25.0,    45.7,    15.7,    27.6,    24.4,    43.0,    17.9,    26.8,    28.0,    41.6,    17.9,    25.9,    27.4,    40.2,    33.0,    71.8,    48.1,    80.7,    25.6,    59.8,    38.5,    67.6,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900831 ,1990-08-31,041741 ,CME ,00 ,041 ,    34230,   7028,   2791,    482,  11828,  24733,  19338,  28006,  14892,   6224,    30637,   6828,   2662,    251,  10406,  22395,  17485,  25308,  13152,   5329,     3593,    431,    360,      0,   1422,   2338,   1853,   2698,   1740,    895,    -6131,  -4191,    467,    382,  -3226,  -7313,  -7035,  -6464,    904,    333,  100.0,   20.5,    8.2,    1.4,   34.6,   72.3,   56.5,   81.8,   43.5,   18.2,  100.0,   22.3,    8.7,    0.8,   34.0,   73.1,   57.1,   82.6,   42.9,   17.4,  100.0,   12.0,   10.0,    0.0,   39.6,   65.1,   51.6,   75.1,   48.4,   24.9,     94,     23,     12,      3,     25,     39,     49,     51,     92,     22,     12,      2,     23,     39,     45,     51,     10,      2,      1,      0,      4,      4,      6,      5,    19.6,    40.8,    30.7,    50.5,    14.8,    34.2,    23.9,    43.5,    18.8,    38.9,    31.2,    48.5,    16.5,    34.6,    26.1,    43.8,    45.7,    71.9,    51.6,    75.1,    22.6,    51.9,    28.4,    51.9,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900815 ,1990-08-15,041741 ,CME ,00 ,041 ,    40361,  11219,   2324,    100,  15054,  32046,  26373,  34470,  13988,   5891,    37074,  11019,   2064,    100,  13544,  29804,  24663,  31968,  12411,   5106,     3287,    200,    260,      0,   1510,   2242,   1710,   2502,   1577,    785,     5854,   2470,   -217,   -113,   3162,   5966,   5519,   5636,    335,    218,  100.0,   27.8,    5.8,    0.2,   37.3,   79.4,   65.3,   85.4,   34.7,   14.6,  100.0,   29.7,    5.6,    0.3,   36.5,   80.4,   66.5,   86.2,   33.5,   13.8,  100.0,    6.1,    7.9,    0.0,   45.9,   68.2,   52.0,   76.1,   48.0,   23.9,    111,     33,      8,      1,     37,     40,     69,     49,    107,     33,      8,      1,     37,     36,     69,     45,      9,      1,      1,      0,      2,      6,      3,      7,    19.5,    48.8,    27.5,    58.3,    13.0,    40.4,    20.1,    48.9,    17.9,    48.5,    25.9,    58.8,    14.1,    42.0,    20.9,    51.9,    52.0,    66.3,    52.0,    76.1,    31.4,    49.2,    31.4,    55.5,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900731 ,1990-07-31,041741 ,CME ,00 ,041 ,    34507,   8749,   2541,    213,  11892,  26080,  20854,  28834,  13653,   5673,    32115,   8349,   2654,      0,  10852,  24317,  19201,  26971,  12914,   5144,     2392,    613,    100,      0,   1040,   1763,   1653,   1863,    739,    529,     9633,    645,  -1303,    150,   5607,  11048,   6402,   9895,   3231,   -262,  100.0,   25.4,    7.4,    0.6,   34.5,   75.6,   60.4,   83.6,   39.6,   16.4,  100.0,   26.0,    8.3,    0.0,   33.8,   75.7,   59.8,   84.0,   40.2,   16.0,  100.0,   25.6,    4.2,    0.0,   43.5,   73.7,   69.1,   77.9,   30.9,   22.1,     94,     22,      9,      1,     29,     41,     51,     50,     93,     21,      9,      0,     29,     41,     49,     50,      9,      3,      1,      0,      2,      4,      5,      5,    17.2,    38.4,    26.1,    49.9,    16.0,    34.7,    24.4,    46.3,    17.2,    37.2,    26.1,    48.8,    17.2,    35.7,    26.1,    47.3,    60.7,    73.7,    69.1,    77.9,    36.9,    41.5,    36.9,    45.7,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900713 ,1990-07-13,041741 ,CME ,00 ,041 ,    24874,   8104,   3844,     63,   6285,  15032,  14452,  18939,  10422,   5935,    24238,   7944,   3844,     63,   6015,  14561,  14022,  18468,  10216,   5770,      636,    160,      0,      0,    270,    471,    430,    471,    206,    165,     3018,    880,   1103,     63,  -1145,    593,   -202,   1759,   3220,   1259,  100.0,   32.6,   15.5,    0.3,   25.3,   60.4,   58.1,   76.1,   41.9,   23.9,  100.0,   32.8,   15.9,    0.3,   24.8,   60.1,   57.9,   76.2,   42.1,   23.8,  100.0,   25.2,    0.0,    0.0,   42.5,   74.1,   67.6,   74.1,   32.4,   25.9,     74,     20,     12,      1,     17,     29,     38,     41,     73,     19,     12,      1,     17,     29,     37,     41,      4,      1,      0,      0,      1,      2,      2,      2,    24.3,    35.6,    33.0,    47.2,    24.3,    35.6,    33.0,    45.7,    24.9,    35.7,    33.7,    46.5,    24.9,    35.7,    33.7,    45.7,    67.6,    74.1,    67.6,    74.1,    67.6,    74.1,    67.6,    74.1,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900629 ,1990-06-29,041741 ,CME ,00 ,041 ,    21856,   7224,   2741,      0,   7430,  14439,  14654,  17180,   7202,   4676,    21484,   7224,   2741,      0,   7155,  14139,  14379,  16880,   7105,   4604,      372,      0,      0,      0,    275,    300,    275,    300,     97,     72,      835,    101,     82,      0,   1449,   1238,   1550,   1320,   -715,   -485,  100.0,   33.1,   12.5,    0.0,   34.0,   66.1,   67.0,   78.6,   33.0,   21.4,  100.0,   33.6,   12.8,    0.0,   33.3,   65.8,   66.9,   78.6,   33.1,   21.4,  100.0,    0.0,    0.0,    0.0,   73.9,   80.6,   73.9,   80.6,   26.1,   19.4,     67,     15,      8,      0,     20,     28,     35,     36,     67,     15,      8,      0,     19,     28,     34,     36,      3,      0,      0,      0,      2,      2,      2,      2,    39.1,    38.4,    47.1,    51.5,    39.1,    38.3,    47.1,    51.2,    39.8,    38.0,    47.8,    51.0,    39.8,    38.0,    47.8,    51.0,    73.9,    80.6,    73.9,    80.6,    51.1,    57.8,    51.1,    57.8,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900615 ,1990-06-15,041741 ,CME ,00 ,041 ,    21021,   7123,   2659,      0,   5981,  13201,  13104,  15860,   7917,   5161,    20950,   7123,   2659,      0,   5981,  13201,  13104,  15860,   7846,   5090,       71,      0,      0,      0,      0,      0,      0,      0,     71,     71,     -674,   -607,   1167,      0,   -535,  -1336,  -1142,   -169,    468,   -505,  100.0,   33.9,   12.6,    0.0,   28.5,   62.8,   62.3,   75.4,   37.7,   24.6,  100.0,   34.0,   12.7,    0.0,   28.5,   63.0,   62.5,   75.7,   37.5,   24.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     65,     13,      7,      0,     24,     29,     37,     36,     65,     13,      7,      0,     24,     29,     37,     36,      0,      0,      0,      0,      0,      0,      0,      0,    32.8,    36.6,    41.8,    50.7,    32.7,    36.4,    41.7,    50.5,    32.9,    36.7,    42.0,    50.9,    32.8,    36.5,    41.9,    50.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900531 ,1990-05-31,041741 ,CME ,00 ,041 ,    21695,   7730,   1492,      0,   6516,  14537,  14246,  16029,   7449,   5666,    21663,   7730,   1492,      0,   6516,  14537,  14246,  16029,   7417,   5634,       32,      0,      0,      0,      0,      0,      0,      0,     32,     32,    -3472,  -2434,   -453,   -341,    336,  -2876,  -2439,  -3670,  -1033,    198,  100.0,   35.6,    6.9,    0.0,   30.0,   67.0,   65.7,   73.9,   34.3,   26.1,  100.0,   35.7,    6.9,    0.0,   30.1,   67.1,   65.8,   74.0,   34.2,   26.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     63,     12,      6,      0,     25,     25,     37,     31,     63,     12,      6,      0,     25,     25,     37,     31,      0,      0,      0,      0,      0,      0,      0,      0,    32.1,    44.3,    41.9,    53.2,    31.4,    44.3,    39.1,    52.6,    32.2,    44.4,    41.9,    53.3,    31.4,    44.4,    39.2,    52.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900515 ,1990-05-15,041741 ,CME ,00 ,041 ,    25167,  10164,   1945,    341,   6180,  17413,  16685,  19699,   8482,   5468,    25136,  10164,   1945,    341,   6180,  17413,  16685,  19699,   8451,   5437,       31,      0,      0,      0,      0,      0,      0,      0,     31,     31,    -7172,  -1068,  -2328,    158,  -4972,  -3130,  -5882,  -5300,  -1290,  -1872,  100.0,   40.4,    7.7,    1.4,   24.6,   69.2,   66.3,   78.3,   33.7,   21.7,  100.0,   40.4,    7.7,    1.4,   24.6,   69.3,   66.4,   78.4,   33.6,   21.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     72,     19,      8,      2,     24,     27,     44,     37,     72,     19,      8,      2,     24,     27,     44,     37,      0,      0,      0,      0,      0,      0,      0,      0,    32.0,    40.7,    41.9,    53.7,    32.0,    40.7,    39.8,    53.7,    32.0,    40.7,    42.0,    53.8,    32.0,    40.7,    39.9,    53.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900430 ,1990-04-30,041741 ,CME ,00 ,041 ,    32339,  11232,   4273,    183,  11152,  20543,  22567,  24999,   9772,   7340,    32327,  11232,   4273,    183,  11152,  20543,  22567,  24999,   9760,   7328,       12,      0,      0,      0,      0,      0,      0,      0,     12,     12,      521,   1072,    804,      0,    650,  -1790,   1722,   -986,  -1201,   1507,  100.0,   34.7,   13.2,    0.6,   34.5,   63.5,   69.8,   77.3,   30.2,   22.7,  100.0,   34.7,   13.2,    0.6,   34.5,   63.5,   69.8,   77.3,   30.2,   22.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     95,     21,     18,      1,     34,     31,     56,     50,     95,     21,     18,      1,     34,     31,     56,     50,      0,      0,      0,      0,      0,      0,      0,      0,    31.4,    28.7,    41.4,    41.1,    29.7,    28.7,    39.7,    41.1,    31.4,    28.7,    41.4,    41.1,    29.7,    28.7,    39.7,    41.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900412 ,1990-04-12,041741 ,CME ,00 ,041 ,    31818,  10160,   3469,    183,  10502,  22333,  20845,  25985,  10973,   5833,    31806,  10160,   3469,    183,  10502,  22333,  20845,  25985,  10961,   5821,       12,      0,      0,      0,      0,      0,      0,      0,     12,     12,     4280,    784,   -399,      0,   1489,   6616,   2273,   6217,   2007,  -1937,  100.0,   31.9,   10.9,    0.6,   33.0,   70.2,   65.5,   81.7,   34.5,   18.3,  100.0,   31.9,   10.9,    0.6,   33.0,   70.2,   65.5,   81.7,   34.5,   18.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     92,     21,     12,      1,     29,     41,     51,     54,     92,     21,     12,      1,     29,     41,     51,     54,      0,      0,      0,      0,      0,      0,      0,      0,    28.9,    34.1,    40.4,    46.1,    26.7,    34.1,    38.2,    46.1,    28.9,    34.1,    40.5,    46.2,    26.7,    34.1,    38.3,    46.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900330 ,1990-03-30,041741 ,CME ,00 ,041 ,    27538,   9376,   3868,    183,   9013,  15717,  18572,  19768,   8966,   7770,    27529,   9376,   3868,    183,   9013,  15717,  18572,  19768,   8957,   7761,        9,      0,      0,      0,      0,      0,      0,      0,      9,      9,     1683,    -17,  -1239,      0,    131,   2732,    114,   1493,   1569,    190,  100.0,   34.0,   14.0,    0.7,   32.7,   57.1,   67.4,   71.8,   32.6,   28.2,  100.0,   34.1,   14.1,    0.7,   32.7,   57.1,   67.5,   71.8,   32.5,   28.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     84,     16,     16,      1,     30,     31,     47,     48,     84,     16,     16,      1,     30,     31,     47,     48,      0,      0,      0,      0,      0,      0,      0,      0,    30.2,    35.3,    42.8,    43.4,    30.2,    33.4,    40.9,    41.3,    30.2,    35.3,    42.8,    43.4,    30.2,    33.5,    40.9,    41.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900315 ,1990-03-15,041741 ,CME ,00 ,041 ,    25855,   9393,   5107,    183,   8882,  12985,  18458,  18275,   7397,   7580,    25846,   9393,   5107,    183,   8882,  12985,  18458,  18275,   7388,   7571,        9,      0,      0,      0,      0,      0,      0,      0,      9,      9,    -8446,  -1089,    770,     83,  -2461,  -8664,  -3467,  -7811,  -4979,   -635,  100.0,   36.3,   19.8,    0.7,   34.4,   50.2,   71.4,   70.7,   28.6,   29.3,  100.0,   36.3,   19.8,    0.7,   34.4,   50.2,   71.4,   70.7,   28.6,   29.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     90,     15,     21,      1,     29,     30,     45,     52,     90,     15,     21,      1,     29,     30,     45,     52,      0,      0,      0,      0,      0,      0,      0,      0,    31.2,    30.3,    43.3,    38.4,    31.2,    28.8,    43.3,    36.8,    31.2,    30.3,    43.3,    38.4,    31.2,    28.8,    43.3,    36.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900228 ,1990-02-28,041741 ,CME ,00 ,041 ,    34301,  10482,   4337,    100,  11343,  21649,  21925,  26086,  12376,   8215,    34292,  10482,   4337,    100,  11343,  21649,  21925,  26086,  12367,   8206,        9,      0,      0,      0,      0,      0,      0,      0,      9,      9,    -4067,    243,  -2900,   -422,  -1849,  -2570,  -2028,  -5892,  -2039,   1825,  100.0,   30.6,   12.6,    0.3,   33.1,   63.1,   63.9,   76.1,   36.1,   23.9,  100.0,   30.6,   12.6,    0.3,   33.1,   63.1,   63.9,   76.1,   36.1,   23.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    116,     21,     18,      1,     43,     41,     65,     60,    116,     21,     18,      1,     43,     41,     65,     60,      0,      0,      0,      0,      0,      0,      0,      0,    25.6,    29.1,    35.0,    40.4,    25.6,    29.0,    35.0,    40.4,    25.6,    29.1,    35.0,    40.5,    25.6,    29.0,    35.0,    40.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900215 ,1990-02-15,041741 ,CME ,00 ,041 ,    38368,  10239,   7237,    522,  13192,  24219,  23953,  31978,  14415,   6390,    38355,  10239,   7237,    522,  13192,  24219,  23953,  31978,  14402,   6377,       13,      0,      0,      0,      0,      0,      0,      0,     13,     13,     -716,   2769,    156,    139,  -5086,  -1302,  -2178,  -1007,   1462,    291,  100.0,   26.7,   18.9,    1.4,   34.4,   63.1,   62.4,   83.3,   37.6,   16.7,  100.0,   26.7,   18.9,    1.4,   34.4,   63.1,   62.5,   83.4,   37.5,   16.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    122,     29,     19,      3,     43,     39,     73,     61,    122,     29,     19,      3,     43,     39,     73,     61,      0,      0,      0,      0,      0,      0,      0,      0,    22.0,    27.1,    31.8,    41.0,    20.5,    27.0,    30.2,    40.3,    22.0,    27.1,    31.8,    41.0,    20.5,    27.0,    30.2,    40.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900131 ,1990-01-31,041741 ,CME ,00 ,041 ,    39084,   7470,   7081,    383,  18278,  25521,  26131,  32985,  12953,   6099,    39077,   7470,   7081,    383,  18278,  25521,  26131,  32985,  12946,   6092,        7,      0,      0,      0,      0,      0,      0,      0,      7,      7,    -4422,  -2743,  -2387,    383,   -513,  -1974,  -2873,  -3978,  -1549,   -444,  100.0,   19.1,   18.1,    1.0,   46.8,   65.3,   66.9,   84.4,   33.1,   15.6,  100.0,   19.1,   18.1,    1.0,   46.8,   65.3,   66.9,   84.4,   33.1,   15.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    118,     21,     17,      3,     53,     33,     77,     53,    118,     21,     17,      3,     53,     33,     77,     53,      0,      0,      0,      0,      0,      0,      0,      0,    21.1,    30.7,    31.4,    44.2,    20.3,    27.1,    29.5,    40.4,    21.1,    30.7,    31.4,    44.2,    20.3,    27.1,    29.5,    40.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"U.S. TREASURY BILLS (90 DAYS) - INTERNATIONAL MONETARY MARKET" ,900115 ,1990-01-15,041741 ,CME ,00 ,041 ,    43506,  10213,   9468,      0,  18791,  27495,  29004,  36963,  14502,   6543,    43499,  10213,   9468,      0,  18791,  27495,  29004,  36963,  14495,   6536,        7,      0,      0,      0,      0,      0,      0,      0,      7,      7,     9114,   -180,   4373,   -130,   7078,   4757,   6768,   9000,   2346,    114,  100.0,   23.5,   21.8,    0.0,   43.2,   63.2,   66.7,   85.0,   33.3,   15.0,  100.0,   23.5,   21.8,    0.0,   43.2,   63.2,   66.7,   85.0,   33.3,   15.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    128,     27,     22,      0,     51,     37,     78,     59,    128,     27,     22,      0,     51,     37,     78,     59,      0,      0,      0,      0,      0,      0,      0,      0,    21.0,    32.9,    30.4,    44.2,    21.0,    28.1,    29.7,    39.3,    21.0,    32.9,    30.4,    44.2,    21.0,    28.1,    29.7,    39.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $1,000,000 FACE VALUE)" ,"041741" ,"CME" ,"041"
"2 YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE" ,901231 ,1990-12-31,042601 ,CBT ,00 ,042 ,     5836,   1196,    698,      0,   4400,   5122,   5596,   5820,    240,     16,     5836,   1196,    698,      0,   4400,   5122,   5596,   5820,    240,     16,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      -71,    -48,     92,      0,     13,   -151,    -35,    -59,    -36,    -12,  100.0,   20.5,   12.0,    0.0,   75.4,   87.8,   95.9,   99.7,    4.1,    0.3,  100.0,   20.5,   12.0,    0.0,   75.4,   87.8,   95.9,   99.7,    4.1,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     45,      8,      2,      0,     24,     12,     32,     14,     45,      8,      2,      0,     24,     12,     32,     14,      0,      0,      0,      0,      0,      0,      0,      0,    44.2,    71.5,    63.8,    89.5,    44.2,    70.9,    63.8,    88.2,    44.2,    71.5,    63.8,    89.5,    44.2,    70.9,    63.8,    88.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $200,000 FACE VALUE)" ,"042601" ,"CBT" ,"042"
